eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,total_timesteps
1039.53,1883.34,1383,0.0005908083,0.0060221353,2.7480066,-0.0013247152,27.90122,0.12850558757781982,61,7808,137.68635010000003,187392
1038.32,1898.66,1378,0.00082175,8.138021e-05,2.7471166,-0.00056766847,26.143667,0.12503117322921753,62,7936,139.9160395,190464
1032.08,1895.72,1350,0.000725489,0.0126953125,2.725776,-0.00091372937,30.16532,0.11803543567657471,63,8064,142.1909148,193536
993.01,1905.43,1355,0.00027512538,8.138021e-05,2.696105,-0.0009916446,22.29042,0.10515576601028442,64,8192,144.4574555,196608
994.53,1911.95,1304,0.0008942403,0.03597005,2.690787,-0.0011361999,32.633583,0.129469633102417,65,8320,146.81306260000002,199680
984.94,1910.76,1333,0.0008884508,0.029378256,2.6911104,-0.0012487046,23.668934,0.14378124475479126,66,8448,149.11738580000002,202752
941.35,1920.34,1396,0.0010065823,0.03116862,2.6725435,-0.0014976762,22.714596,0.09079664945602417,67,8576,151.31733860000003,205824
948.54,1930.13,1346,0.00038969822,0.004801432,2.6735873,-0.00013567909,27.87587,0.1460040807723999,68,8704,153.59922410000001,208896
955.8,1900.37,1356,0.0003108076,0.0042317705,2.6536758,-0.00089281064,28.948904,0.12740904092788696,69,8832,155.8647587,211968
954.39,1931.91,1274,0.0007380948,0.032552082,2.6498742,-0.0010477748,30.698092,0.11869555711746216,70,8960,158.27522100000002,215040
985.84,1959.14,1361,0.0005623338,0.0013020834,2.6743667,-0.00085003313,19.958214,0.1417689323425293,71,9088,160.5325301,218112
952.1,1938.19,1305,0.00047927845,0.005289714,2.6684663,-0.00054216257,17.861311,0.13881832361221313,72,9216,162.8853908,221184
896.65,1902.73,1371,0.0007091946,0.02709961,2.6336398,-0.0018650502,34.206715,0.14927023649215698,73,9344,165.12567460000002,224256
899.45,1896.4,1381,0.00047549317,0.0007324219,2.5803301,-0.00022485723,25.04827,0.15272927284240723,74,9472,167.3495995,227328
891.22,1876.14,1338,0.000502703,0.018147787,2.5671165,-0.0008255927,30.854473,0.14358747005462646,75,9600,169.64481690000002,230400
908.07,1863.23,1306,0.00033264252,0.013020833,2.5241945,-0.00038450118,32.193676,0.13434630632400513,76,9728,171.99658520000003,233472
931.77,1869.58,1313,0.0005977164,0.0040690103,2.5574274,-0.00027679116,30.1411,0.12172311544418335,77,9856,174.33579740000002,236544
926.05,1855.0,1338,0.00029538374,0.0011393229,2.5213094,-0.00018162226,28.862812,0.09868168830871582,78,9984,176.63074690000002,239616
932.54,1863.63,1320,0.0004576401,0.022949219,2.5619211,-0.0013913658,23.392046,0.09961801767349243,79,10112,178.9580984,242688
929.83,1857.51,1390,0.0009228234,0.036376953,2.57109,-0.0012110962,31.551708,0.13869714736938477,80,10240,181.1680976,245760
919.72,1813.14,1377,0.0010220341,0.047444664,2.6041515,-0.0011098569,26.66536,0.11981362104415894,81,10368,183.39842510000003,248832
948.1,1832.11,1273,0.0009437087,0.015299478,2.6213813,-2.2869848e-05,27.838238,0.10035985708236694,82,10496,185.81154,251904
951.34,1851.81,1301,0.0009150207,0.055664062,2.6478434,-0.0010003288,35.552082,0.14121896028518677,83,10624,188.1716542,254976
944.53,1848.09,1360,0.0077778623,0.25097656,2.6196039,0.010346947,25.354979,0.11314123868942261,84,10752,190.42990250000003,258048
956.6,1879.51,1370,0.0011410428,0.04296875,2.5211048,0.0003247747,28.363499,0.13385730981826782,85,10880,192.67170050000001,261120
953.2,1883.94,1356,0.0004004962,0.007080078,2.5555236,-0.00031966716,23.84684,0.11299383640289307,86,11008,194.93714820000002,264192
933.48,1877.31,1376,0.0003243796,0.0009765625,2.5220206,-0.0005639027,29.308826,0.12589508295059204,87,11136,197.1691532,267264
934.04,1879.44,1341,0.00035487473,0.006754557,2.5220685,-0.000918358,25.453354,0.12196415662765503,88,11264,199.45980770000003,270336
879.76,1854.09,1379,0.0004189987,0.006754557,2.5138056,-0.00082628726,34.057133,0.12041187286376953,89,11392,201.6872059,273408
872.64,1840.6,1375,0.0007568882,0.029866535,2.5194945,-0.0003761332,33.078426,0.14924168586730957,90,11520,203.9218864,276480
888.19,1834.08,1326,0.0010636613,0.028076172,2.554266,-0.000989039,26.26912,0.11264067888259888,91,11648,206.23812500000003,279552
881.21,1820.34,1371,0.000351937,0.0021158855,2.594675,-0.0009200435,27.08029,0.11973994970321655,92,11776,208.47827370000002,282624
874.6,1809.14,1355,0.0005532208,0.013834636,2.6108012,-0.0013841626,27.00287,0.14147847890853882,93,11904,210.74495620000002,285696
836.05,1794.48,1316,0.0009783361,0.024820963,2.5783935,-0.00065150304,37.400906,0.12183856964111328,94,12032,213.0797669,288768
821.11,1748.52,1339,0.000688683,0.0026041665,2.5552168,-0.00062292995,26.168077,0.10486793518066406,95,12160,215.37426200000002,291840
812.85,1729.33,1348,0.00053729885,0.005289714,2.5882764,-0.0011157355,26.791492,0.14344143867492676,96,12288,217.6532214,294912
815.47,1736.95,1330,0.0006845662,0.0073242188,2.5699344,-0.0011846425,23.690662,0.11129480600357056,97,12416,219.9619514,297984
815.76,1749.67,1330,0.0007277215,0.017171225,2.541214,-0.0009303834,37.610798,0.11698055267333984,98,12544,222.27093470000003,301056
820.61,1766.89,1333,0.00033687733,0.0029296875,2.5831385,-4.123419e-05,21.267153,0.11474663019180298,99,12672,224.57468630000002,304128
792.89,1775.46,1344,0.00029428455,0.00040690106,2.5533307,-0.0003773476,37.16915,0.09642112255096436,100,12800,226.8608704,307200
773.37,1792.94,1316,0.0008929539,0.02294922,2.5530329,-0.0013653376,33.365486,0.13153821229934692,101,12928,229.1942875,310272
772.73,1789.94,1337,0.0009873891,0.01977539,2.549765,-0.00064754474,23.82785,0.11526179313659668,102,13056,231.49236000000002,313344
766.09,1788.35,1319,0.0002841613,0.00032552084,2.5291026,-0.0005561695,30.155489,0.11665016412734985,103,13184,233.820965,316416
767.14,1790.89,1371,0.0011276421,0.068359375,2.4871309,-0.0007331884,30.11754,0.1246146559715271,104,13312,236.06093330000002,319488
772.37,1808.33,1327,0.00142604,0.0933431,2.5045547,-0.0008564555,27.590067,0.1659456491470337,105,13440,238.3749186,322560
744.41,1793.34,1361,0.0014349496,0.07047526,2.4481254,-0.00080970634,34.01868,0.07611972093582153,106,13568,240.6323791,325632
741.35,1790.57,1328,0.00037800975,0.008544922,2.481084,-0.00035733412,24.601137,0.1562383770942688,107,13696,242.94610310000002,328704
726.81,1746.45,1338,0.0008076514,0.03971354,2.4876637,-0.0023510992,24.441916,0.13874846696853638,108,13824,245.24097650000002,331776
722.69,1725.24,1335,0.0020404828,0.095458984,2.4832122,-0.00117276,33.26663,0.16213387250900269,109,13952,247.54127160000002,334848
750.97,1745.8,1345,0.001302973,0.055175785,2.4902,-0.001284786,24.134104,0.1430937647819519,110,14080,249.8246317,337920
753.35,1773.02,1333,0.0011789241,0.07006836,2.4527543,-0.0020820783,31.29223,0.12270486354827881,111,14208,252.12907560000002,340992
752.71,1763.33,1313,0.0009049241,0.04736328,2.4516957,-0.0005920177,27.999235,0.10955756902694702,112,14336,254.4676202,344064
764.6,1807.99,1337,0.00072344806,0.0390625,2.4481204,-0.0014056852,35.44774,0.1157066822052002,113,14464,256.765106,347136
767.33,1818.54,1322,0.00058929593,0.015380859,2.4503806,-5.5135715e-06,28.5306,0.14621073007583618,114,14592,259.0887417,350208
766.79,1815.99,1340,0.0004164433,0.001953125,2.4896066,-0.0003196314,24.146885,0.14976680278778076,115,14720,261.3815101,353280
747.57,1811.04,1335,0.00046910945,8.138021e-05,2.481784,-0.00091003097,35.29472,0.10417813062667847,116,14848,263.68153240000004,356352
749.09,1805.56,1331,0.00027366335,0.0027669272,2.4990468,-0.0005395377,21.008816,0.1318773627281189,117,14976,265.9900926,359424
747.87,1801.07,1313,0.001101691,0.057047527,2.4865255,-0.00078062597,36.798073,0.1891247034072876,118,15104,268.32973830000003,362496
759.46,1829.03,1373,0.0025924407,0.18001303,2.4925041,-1.281529e-05,22.067854,0.12192559242248535,119,15232,270.5664986,365568
754.92,1805.18,1364,0.00093761634,0.011393229,2.4920893,-0.000890405,30.744211,0.15264803171157837,120,15360,272.8181483,368640
732.26,1814.32,1318,0.0006181185,0.010335286,2.5018282,-0.0006168311,22.651009,0.12344294786453247,121,15488,275.14806,371712
730.45,1814.1,1342,0.00082787895,0.027994793,2.5169888,-0.0011304592,30.519789,0.15373516082763672,122,15616,277.4362878,374784
730.31,1815.93,1327,0.0012933892,0.05371094,2.5217633,-0.001870725,26.534851,0.1753978729248047,123,15744,279.75180420000004,377856
732.19,1810.9,1362,0.00045151767,0.0013020834,2.500472,0.0003219024,26.635078,0.12074869871139526,124,15872,282.0070021,380928
723.62,1774.66,1335,0.00023758641,0.0030110676,2.5191247,-0.0010829407,22.238552,0.14700961112976074,125,16000,284.30836120000004,384000
721.23,1769.53,1330,0.0007498143,0.0238444,2.4867358,-0.0014066937,29.528168,0.12952923774719238,126,16128,286.61879170000003,387072
723.77,1773.22,1356,0.00036206524,0.009684245,2.4701123,-0.00038911402,27.851229,0.16891032457351685,127,16256,288.8844528,390144
739.34,1755.67,1328,0.00050714967,0.0008138021,2.4358416,-0.0005589973,26.020576,0.10911017656326294,128,16384,291.1981936,393216
735.63,1749.07,1384,0.00072393636,0.034261066,2.4367692,-0.0011552793,29.071089,0.1607651710510254,129,16512,293.4181125,396288
736.43,1753.64,1379,0.00047219457,0.002360026,2.4330032,-9.793465e-05,23.640884,0.14832812547683716,130,16640,295.6453283,399360
730.32,1729.18,1385,0.00054371497,0.012939453,2.4476004,-0.0005712886,30.451725,0.13518935441970825,131,16768,297.8624611,402432
709.28,1742.9,1379,0.00052170677,0.015543619,2.4424958,-0.0006862601,33.27036,0.16226506233215332,132,16896,300.0893109,405504
699.42,1714.77,1323,0.0005664295,0.012451172,2.4510517,-0.000980409,26.966108,0.14584702253341675,133,17024,302.4117082,408576
693.68,1691.33,1375,0.0008752126,0.052897137,2.4393368,-0.0018084232,32.528152,0.15983891487121582,134,17152,304.6459875,411648
699.82,1727.53,1349,0.0005859916,0.0035807292,2.4404573,-0.0007267522,27.294582,0.16598033905029297,135,17280,306.9229173,414720
696.76,1715.72,1331,0.0010495036,0.052083332,2.436663,-0.0015524706,25.166624,0.19727569818496704,136,17408,309.2311176,417792
694.16,1707.1,1369,0.00047850359,0.00789388,2.4422712,-0.00054791773,27.404211,0.222700297832489,137,17536,311.4741834,420864
695.32,1719.6,1352,0.00063446583,0.0048828125,2.4476275,-0.000870841,21.07626,0.16409367322921753,138,17664,313.7462425,423936
698.86,1738.06,1320,0.00089946983,0.040690105,2.4473393,-0.0016921936,29.257576,0.16159844398498535,139,17792,316.0727306,427008
698.01,1728.05,1334,0.0010806342,0.072021484,2.4658692,-0.0013652756,25.031982,0.21292877197265625,140,17920,318.37485350000003,430080
703.57,1762.97,1347,0.001211701,0.05037435,2.4648283,-0.0011850944,30.39957,0.1867346167564392,141,18048,320.6548747,433152
698.19,1748.8,1348,0.0005207651,0.017171225,2.4650173,-0.0004137135,28.18943,0.1456555724143982,142,18176,322.93266520000003,436224
698.19,1748.8,1340,0.0005588753,0.016764322,2.4600694,-0.0010591642,26.71807,0.20180362462997437,143,18304,325.2251344,439296
731.35,1789.28,1364,0.00085390767,0.029947916,2.4326642,-0.0014105678,23.318233,0.1436430811882019,144,18432,327.4768747,442368
730.24,1771.93,1361,0.0007736722,0.039713543,2.4069283,-0.0013272515,31.148619,0.11449062824249268,145,18560,329.7338977,445440
738.44,1790.02,1365,0.00097127364,0.03531901,2.4312112,-0.0015399312,19.835371,0.16838300228118896,146,18688,331.98363520000004,448512
737.65,1782.36,1305,0.0010644968,0.036132812,2.3983536,-0.0010816515,29.214565,0.19186478853225708,147,18816,334.337841,451584
736.66,1781.73,1318,0.00088794273,0.05045573,2.3662963,-0.0010935777,28.476976,0.22723478078842163,148,18944,336.6680394,454656
726.76,1756.42,1344,0.00078728166,0.020914715,2.3404138,-0.0009612259,28.358326,0.15035021305084229,149,19072,338.95268350000003,457728
725.05,1754.96,1322,0.00063544634,0.014322916,2.3410985,-0.00066995766,26.323942,0.1822819709777832,150,19200,341.2762763,460800
708.02,1766.69,1377,0.00031170406,0.0038248696,2.325421,-0.00024624972,28.028828,0.1521727442741394,151,19328,343.5063874,463872
735.24,1778.06,1382,0.0007818578,0.017171225,2.3366313,-0.001317442,28.040157,0.17069250345230103,152,19456,345.7296046,466944
732.1,1764.98,1383,0.00080493366,0.030354818,2.3048692,-0.00030356398,24.190378,0.18432092666625977,153,19584,347.9512131,470016
727.88,1747.04,1361,0.001302068,0.10245768,2.2988324,-0.0017244834,25.96828,0.1654646396636963,154,19712,350.2089103,473088
733.65,1772.17,1382,0.0008964928,0.028808594,2.2791166,-0.00028930555,29.25402,0.14481133222579956,155,19840,352.4316338,476160
736.07,1766.4,1388,0.0007855906,0.014322917,2.3021283,-0.00085032405,28.986137,0.19059914350509644,156,19968,354.64505130000003,479232
738.85,1774.69,1371,0.0010335477,0.042236328,2.290074,-0.0014947666,22.876595,0.17435908317565918,157,20096,356.88545600000003,482304
737.63,1767.96,1336,0.0011604351,0.07486979,2.3088198,-0.00081733195,27.55134,0.2175734043121338,158,20224,359.1840704,485376
729.01,1723.42,1376,0.0015089564,0.05118815,2.2912197,-0.0015625103,29.179611,0.19071441888809204,159,20352,361.4171551,488448
728.19,1722.37,1317,0.0011752282,0.047851566,2.2986867,-0.0015116505,21.971241,0.21185338497161865,160,20480,363.7498969,491520
729.51,1720.56,1324,0.0008834628,0.030029297,2.2742033,-0.0010968756,28.326904,0.2264968752861023,161,20608,366.0692108,494592
733.37,1714.05,1350,0.0012067177,0.038085938,2.2535877,-0.0007838829,26.649075,0.1726430058479309,162,20736,368.3448841,497664
731.61,1706.8,1361,0.0009192882,0.038411457,2.2640398,-0.0017626614,28.469706,0.23596346378326416,163,20864,370.6021334,500736
735.9,1712.01,1381,0.0012749736,0.019205729,2.2183702,-0.0012346874,23.479164,0.22648757696151733,164,20992,372.8265366,503808
737.34,1718.31,1349,0.0013770572,0.081705734,2.1980171,-0.0018757712,27.159014,0.16726922988891602,165,21120,375.10407150000003,506880
739.81,1732.68,1339,0.00074378576,0.0160319,2.2340674,-0.00069433096,26.573425,0.31044334173202515,166,21248,377.398141,509952
718.13,1727.27,1339,0.0013369332,0.04549154,2.1913447,-0.0014249353,29.802711,0.14888691902160645,167,21376,379.69191670000004,513024
719.17,1731.6,1292,0.0003144999,0.011962891,2.1898134,-0.00073837617,24.952528,0.27402448654174805,168,21504,382.06974990000003,516096
732.23,1752.85,1336,0.00095566997,0.02652995,2.1678376,-0.0012525675,33.817894,0.23783576488494873,169,21632,384.3688573,519168
729.13,1754.4,1327,0.0009817824,0.059326172,2.1681912,-0.0014576468,27.27902,0.2052949070930481,170,21760,386.6833828,522240
723.17,1743.09,1363,0.0016307487,0.107666016,2.2074485,-0.0018985613,26.099325,0.26117944717407227,171,21888,388.9376145,525312
728.72,1770.88,1358,0.0017301238,0.10278321,2.1855948,0.00035030922,34.564983,0.18296301364898682,172,22016,391.2001239,528384
730.52,1785.81,1342,0.0009546792,0.029622396,2.2198348,-0.0006299052,23.393848,0.21930646896362305,173,22144,393.4881265,531456
737.05,1818.54,1341,0.0006950983,0.0234375,2.2243862,-0.0008373983,25.674103,0.1839025616645813,174,22272,395.7789055,534528
739.15,1827.87,1307,0.00063997944,0.019205729,2.2337723,-0.0006671364,30.512978,0.17641299962997437,175,22400,398.1289536,537600
710.99,1810.3,1319,0.0007856882,0.02286784,2.2372665,-0.000983225,27.352213,0.17630445957183838,176,22528,400.4571894,540672
736.5,1822.8,1346,0.00068969803,0.01611328,2.2537906,-0.000514288,26.68963,0.1953909993171692,177,22656,402.7400799,543744
738.0,1831.19,1356,0.001165902,0.061197918,2.2861662,-0.0010198344,23.948017,0.2678980827331543,178,22784,405.0059354,546816
733.65,1811.95,1314,0.0013062768,0.06958008,2.264966,-0.0015568939,26.906342,0.18647795915603638,179,22912,407.343631,549888
731.84,1819.93,1342,0.0011394685,0.04459635,2.2739074,-0.0012314449,27.77071,0.23199141025543213,180,23040,409.6317613,552960
728.07,1811.68,1319,0.0013763218,0.07495117,2.2731366,-0.0010019842,30.627567,0.2648887038230896,181,23168,411.95978640000004,556032
735.77,1867.16,1309,0.0007080232,0.013346354,2.2397807,-0.00095099193,31.850945,0.1726071834564209,182,23296,414.30718,559104
737.74,1877.42,1337,0.0012178449,0.041992188,2.2279744,-0.0013083251,20.638441,0.2549881339073181,183,23424,416.6049377,562176
724.76,1841.45,1333,0.0014761386,0.07389323,2.242074,-0.0014287453,27.37148,0.22311562299728394,184,23552,418.9083848,565248
722.6,1841.77,1334,0.0011750088,0.072021484,2.2535653,-0.0010824414,24.386547,0.2291913628578186,185,23680,421.2107963,568320
725.29,1863.58,1333,0.0006559946,0.024820963,2.2687,-0.0005091399,29.069342,0.2401653528213501,186,23808,423.51498730000003,571392
721.44,1853.34,1341,0.0017709124,0.09041341,2.2763436,-0.0028913908,24.702875,0.321333646774292,187,23936,425.8050986,574464
717.21,1847.22,1342,0.0042838957,0.19954427,2.273183,0.0062395325,22.842842,0.1547960638999939,188,24064,428.09327410000003,577536
723.05,1849.41,1310,0.018633977,0.36116537,2.1185954,0.018156027,23.150743,0.33251726627349854,189,24192,430.4384293,580608
709.08,1808.69,1332,0.0010871025,0.06339518,2.04504,0.0007823306,32.70225,0.226842999458313,190,24320,432.74453600000004,583680
714.9,1834.48,1336,0.0006396638,0.028483072,2.1000106,-0.0003288401,24.312353,0.34745097160339355,191,24448,435.04312450000003,586752
703.11,1824.28,1324,0.0017912056,0.10310873,2.0557973,-0.0016657287,28.861538,0.2644492983818054,192,24576,437.363896,589824
694.91,1796.22,1335,0.0015527973,0.06526692,2.154989,0.00018456514,24.38572,0.2499229907989502,193,24704,439.664856,592896
695.69,1796.42,1350,0.0016037147,0.0851237,2.069318,-0.00028768403,25.716555,0.30975013971328735,194,24832,441.9404567,595968
691.87,1788.1,1317,0.0013790117,0.0472819,2.1556795,-0.0011440292,24.124352,0.3286782503128052,195,24960,444.27234150000004,599040
694.45,1793.95,1321,0.00071155885,0.030354818,2.134763,-0.00044951358,28.966953,0.2516711950302124,196,25088,446.59729730000004,602112
709.67,1765.72,1367,0.00058908114,0.026285805,2.0951695,-0.0004422401,31.56001,0.21994858980178833,197,25216,448.8445046,605184
706.7,1769.85,1333,0.0016355576,0.08406576,2.1383367,-0.0009196673,25.469385,0.2936858534812927,198,25344,451.1486986,608256
708.73,1775.79,1338,0.00074056676,0.03450521,2.1190035,-0.0011956998,21.126945,0.3614100217819214,199,25472,453.4439575,611328
711.33,1792.81,1336,0.0008263362,0.032226562,2.103611,-0.00046738298,29.190252,0.30417555570602417,200,25600,455.74377020000003,614400
