eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,total_timesteps
1687.2295081967213,1809.72131147541,1357,0.0009021683,0.036946613,3.1392806,-0.0023539765,31.891796,0.06575268507003784,40,5120,92.6373052,122880
1675.0,1835.6176470588234,1339,0.0006757874,0.011230469,3.1329796,-0.0021070372,22.912027,0.04841262102127075,41,5248,94.9317671,125952
1644.3142857142857,1823.4714285714285,1333,0.000884508,0.033040363,3.1137104,-0.0015603029,36.498863,0.045729100704193115,42,5376,97.2361148,129024
1620.7916666666667,1817.2222222222222,1327,0.00051043223,0.0022786458,3.1309025,-0.0006112622,20.917938,0.06141388416290283,43,5504,99.5512068,132096
1620.7916666666667,1817.2222222222222,1357,0.0012157205,0.04752604,3.1109734,-0.0015682686,25.37195,0.047464966773986816,44,5632,101.81525810000001,135168
1578.592105263158,1816.8815789473683,1348,0.0006413509,0.0006510417,3.0686667,-0.0005930106,33.397457,0.049091458320617676,45,5760,104.09370990000001,138240
1555.9625,1837.3,1351,0.0023125568,0.1632487,3.079162,-0.00012504208,25.756687,0.05114263296127319,46,5888,106.3676516,141312
1501.2790697674418,1826.2674418604652,1337,0.0004712406,0.00016276042,3.087956,-0.00092722714,24.92333,0.061491310596466064,47,6016,108.6652603,144384
1485.5227272727273,1824.2272727272727,1328,0.004495076,0.18855794,3.056765,0.0050629964,24.371193,0.05685633420944214,48,6144,110.9773545,147456
1495.8222222222223,1824.5555555555557,1309,0.0015848262,0.070149735,2.9034142,-0.001665585,22.737658,0.04227280616760254,49,6272,113.3244327,150528
1492.0326086956522,1846.358695652174,1320,0.00063275325,0.009928385,2.9169002,-0.00023505207,23.085842,0.06527966260910034,50,6400,115.6514676,153600
1440.9285714285713,1818.6530612244899,1326,0.00066606334,0.00040690106,2.9158444,-0.00018392195,24.456215,0.061086058616638184,51,6528,117.9686484,156672
1420.83,1828.9,1343,0.000665957,0.011067708,2.9007828,-0.0023167236,25.64819,0.07145774364471436,52,6656,120.2566733,159744
1380.45,1888.22,1331,0.00075018505,0.026041668,2.8819406,-0.0010349893,26.513344,0.07713574171066284,53,6784,122.56406930000001,162816
1380.45,1888.22,1316,0.0006277453,0.008707682,2.8618908,-0.0011015846,22.853338,0.09530872106552124,54,6912,124.89771270000001,165888
1340.78,1886.05,1331,0.00036738528,0.0013834636,2.8479733,-0.000285119,24.972223,0.09582549333572388,55,7040,127.20610459999999,168960
1222.73,1856.95,1325,0.00033335126,0.00081380206,2.8344185,-0.0005216101,31.348825,0.08250504732131958,56,7168,129.5251626,172032
1135.47,1861.59,1323,0.00034570484,0.010904948,2.8621933,-0.0005165919,25.742275,0.10068196058273315,57,7296,131.84712359999997,175104
1115.06,1872.49,1347,0.00041236446,0.0,2.8955135,-0.00053230656,20.398247,0.11292266845703125,58,7424,134.1273005,178176
1088.75,1891.67,1313,0.00083541736,0.029134113,2.858556,-0.0012456751,29.565477,0.12127327919006348,59,7552,136.4672359,181248
1057.2,1880.0,1343,0.0004413291,0.009684245,2.831421,-0.000788685,25.040773,0.11622518301010132,60,7680,138.75434529999998,184320
1036.67,1878.12,1314,0.000705997,0.01196289,2.8653328,-0.00040534078,21.088884,0.1228378415107727,61,7808,141.0915178,187392
990.6,1887.28,1345,0.0007441429,0.03141276,2.8531382,-0.0016273553,32.218616,0.1372585892677307,62,7936,143.37557669999998,190464
988.72,1905.45,1302,0.0014468601,0.085774735,2.8811834,-0.0014186713,21.539026,0.15375006198883057,63,8064,145.73555599999997,193536
938.24,1885.61,1314,0.0010820739,0.06136068,2.8526516,-0.0013331233,25.457914,0.1483326554298401,64,8192,148.0728844,196608
978.92,1900.1,1332,0.0015557501,0.11450195,2.8559988,-0.00095627666,32.992474,0.1328873634338379,65,8320,150.37967949999998,199680
968.88,1885.18,1350,0.0006154612,0.0094401045,2.8557346,-0.0003730064,30.731695,0.14907890558242798,66,8448,152.65558969999998,202752
966.03,1888.2,1342,0.0004404813,0.0078125,2.8628225,-0.001191301,26.09172,0.13977426290512085,67,8576,154.9443177,205824
959.78,1888.82,1343,0.000518354,0.012125651,2.854823,-0.00029794686,29.909832,0.13040941953659058,68,8704,157.23134789999997,208896
969.56,1865.65,1304,0.0006634063,0.011474609,2.8084865,-0.0013322876,27.966679,0.11024433374404907,69,8832,159.58698769999998,211968
982.53,1879.47,1273,0.00056602154,0.0018717449,2.7987757,-0.0003847787,31.292248,0.10869944095611572,70,8960,162.00019989999998,215040
933.04,1885.05,1336,0.00034685418,0.00024414062,2.8059201,-8.62986e-05,28.996262,0.10411131381988525,71,9088,164.29953469999998,218112
939.82,1899.01,1385,0.000992664,0.05167643,2.83465,-0.0014534553,28.574759,0.15940707921981812,72,9216,166.5167922,221184
